segment,country,product,discount_band,units_sold,manufacturing_price,sale_price,gross_sales,discounts,sales,cogs,profit,date,month_number,month_name,year,net_income,total_assets,equity,liabilities,current_assets,current_liabilities,roa,roe,marge_nette,endettement,liquidite,rotation_actifs,Cluster
Enterprise,Germany,Amarilla,high,3165.0,260.0,125.0,395625.0,43518.75,352106.25,379800.0,11106.1,,1, January ,2014,11106.1,3521062.5,704212.5,2816850.0,1760531.25,1056318.75,0.0031541899639668425,0.015770949819834214,0.03154189963966843,4.0,1.6666666666666667,0.1,1
Government,Mexico,Amarilla,high,2629.0,260.0,20.0,52580.0,5783.8,46796.2,26290.0,20506.2,,1, January ,2014,20506.2,467962.0,93592.40000000001,374369.60000000003,233981.0,140388.6,0.043820224719101124,0.2191011235955056,0.43820224719101125,4.0,1.6666666666666665,0.09999999999999999,0
Enterprise,France,Amarilla,high,1433.0,260.0,125.0,179125.0,19703.75,159421.25,171960.0,11106.1,,5, May ,2014,11106.1,1594212.5,318842.5,1275370.0,797106.25,478263.75,0.006966511678963752,0.03483255839481876,0.06966511678963752,4.0,1.6666666666666667,0.1,1
Enterprise,Mexico,Amarilla,high,947.0,260.0,125.0,118375.0,13021.25,105353.75,113640.0,11106.1,,9, September ,2013,11106.1,1053537.5,210707.5,842830.0,526768.75,316061.25,0.010541722530047579,0.05270861265023789,0.10541722530047579,4.0,1.6666666666666667,0.1,1
Government,Mexico,Amarilla,high,344.0,260.0,350.0,120400.0,13244.0,107156.0,89440.0,17716.0,,10, October ,2013,17716.0,1071560.0,214312.0,857248.0,535780.0,321468.0,0.01653290529695024,0.0826645264847512,0.1653290529695024,4.0,1.6666666666666667,0.1,1
Midmarket,Mexico,Amarilla,high,2157.0,260.0,15.0,32355.0,3559.05,28795.95,21570.0,7225.95,,12, December ,2014,7225.95,287959.5,57591.9,230367.6,143979.75,86387.84999999999,0.025093632958801498,0.1254681647940075,0.250936329588015,4.0,1.6666666666666667,0.1,1
Government,United States of America,Paseo,high,380.0,10.0,7.0,2660.0,292.6,2367.4,1900.0,467.4,,9, September ,2013,467.4,23674.0,4734.8,18939.2,11837.0,7102.2,0.01974317817014446,0.0987158908507223,0.1974317817014446,4.0,1.6666666666666667,0.1,1
Government,Mexico,Carretera,high,886.0,3.0,350.0,310100.0,37212.0,272888.0,230360.0,42528.0,,6, June ,2014,42528.0,2728880.0,545776.0,2183104.0,1364440.0,818664.0,0.015584415584415584,0.07792207792207792,0.15584415584415584,4.0,1.6666666666666667,0.1,1
Enterprise,Canada,Carretera,high,2416.0,3.0,125.0,302000.0,36240.0,265760.0,289920.0,11106.1,,9, September ,2013,11106.1,2657600.0,531520.0,2126080.0,1328800.0,797280.0,0.004178996086694762,0.020894980433473813,0.041789960866947626,4.0,1.6666666666666667,0.1,1
Enterprise,Mexico,Carretera,high,2156.0,3.0,125.0,269500.0,32340.0,237160.0,258720.0,11106.1,,10, October ,2014,11106.1,2371600.0,474320.0,1897280.0,1185800.0,711480.0,0.004682956653735875,0.023414783268679372,0.046829566537358744,4.0,1.6666666666666667,0.1,1
Midmarket,Canada,Carretera,high,2689.0,3.0,15.0,40335.0,4840.2,35494.8,26890.0,8604.8,,11, November ,2014,8604.8,354948.0,70989.6,283958.4,177474.0,106484.4,0.02424242424242424,0.12121212121212119,0.24242424242424238,4.0,1.6666666666666667,0.1,1
Midmarket,United States of America,Montana,high,677.0,5.0,15.0,10155.0,1218.6,8936.4,6770.0,2166.4,,3, March ,2014,2166.4,89364.0,17872.8,71491.2,44682.0,26809.2,0.024242424242424242,0.12121212121212122,0.24242424242424243,4.0,1.6666666666666665,0.09999999999999999,1
Small Business,France,Montana,high,1773.0,5.0,300.0,531900.0,63828.0,468072.0,443250.0,24822.0,,4, April ,2014,24822.0,4680720.0,936144.0,3744576.0,2340360.0,1404216.0,0.005303030303030303,0.026515151515151516,0.05303030303030303,4.0,1.6666666666666667,0.1,1
Government,Mexico,Montana,high,2420.0,5.0,7.0,16940.0,2032.8,14907.2,12100.0,2807.2,,9, September ,2014,2807.2,149072.0,29814.4,119257.6,74536.0,44721.6,0.01883116883116883,0.09415584415584415,0.1883116883116883,4.0,1.6666666666666667,0.1,1
Government,Canada,Montana,high,2734.0,5.0,7.0,19138.0,2296.56,16841.44,13670.0,3171.44,,10, October ,2014,3171.44,168414.4,33682.88,134731.52,84207.2,50524.32,0.01883116883116883,0.09415584415584416,0.18831168831168832,4.0,1.6666666666666665,0.09999999999999999,1
Government,Mexico,Montana,high,1715.0,5.0,20.0,34300.0,4116.0,30184.0,17150.0,13034.0,,10, October ,2013,13034.0,301840.0,60368.0,241472.0,150920.0,90552.0,0.04318181818181818,0.2159090909090909,0.4318181818181818,4.0,1.6666666666666667,0.1,0
Small Business,France,Montana,high,1186.0,5.0,300.0,355800.0,42696.0,313104.0,296500.0,16604.0,,12, December ,2013,16604.0,3131040.0,626208.0,2504832.0,1565520.0,939312.0,0.005303030303030303,0.026515151515151516,0.05303030303030303,4.0,1.6666666666666667,0.1,1
Small Business,United States of America,Paseo,high,3495.0,10.0,300.0,1048500.0,125820.0,922680.0,873750.0,48930.0,,1, January ,2014,48930.0,9226800.0,1845360.0,7381440.0,4613400.0,2768040.0,0.005303030303030303,0.026515151515151516,0.05303030303030303,4.0,1.6666666666666667,0.1,1
Government,Mexico,Paseo,high,886.0,10.0,350.0,310100.0,37212.0,272888.0,230360.0,42528.0,,6, June ,2014,42528.0,2728880.0,545776.0,2183104.0,1364440.0,818664.0,0.015584415584415584,0.07792207792207792,0.15584415584415584,4.0,1.6666666666666667,0.1,1
Enterprise,Mexico,Paseo,high,2156.0,10.0,125.0,269500.0,32340.0,237160.0,258720.0,11106.1,,10, October ,2014,11106.1,2371600.0,474320.0,1897280.0,1185800.0,711480.0,0.004682956653735875,0.023414783268679372,0.046829566537358744,4.0,1.6666666666666667,0.1,1
Government,Mexico,Paseo,high,905.0,10.0,20.0,18100.0,2172.0,15928.0,9050.0,6878.0,,10, October ,2014,6878.0,159280.0,31856.0,127424.0,79640.0,47784.0,0.04318181818181818,0.2159090909090909,0.4318181818181818,4.0,1.6666666666666667,0.1,0
Government,Mexico,Paseo,high,1715.0,10.0,20.0,34300.0,4116.0,30184.0,17150.0,13034.0,,10, October ,2013,13034.0,301840.0,60368.0,241472.0,150920.0,90552.0,0.04318181818181818,0.2159090909090909,0.4318181818181818,4.0,1.6666666666666667,0.1,0
Government,France,Paseo,high,1594.0,10.0,350.0,557900.0,66948.0,490952.0,414440.0,76512.0,,11, November ,2014,76512.0,4909520.0,981904.0,3927616.0,2454760.0,1472856.0,0.015584415584415584,0.07792207792207792,0.15584415584415584,4.0,1.6666666666666667,0.1,1
Small Business,Germany,Paseo,high,1359.0,10.0,300.0,407700.0,48924.0,358776.0,339750.0,19026.0,,11, November ,2014,19026.0,3587760.0,717552.0,2870208.0,1793880.0,1076328.0,0.005303030303030303,0.026515151515151516,0.05303030303030303,4.0,1.6666666666666667,0.1,1
Small Business,Mexico,Paseo,high,2150.0,10.0,300.0,645000.0,77400.0,567600.0,537500.0,30100.0,,11, November ,2014,30100.0,5676000.0,1135200.0,4540800.0,2838000.0,1702800.0,0.005303030303030303,0.026515151515151516,0.05303030303030303,4.0,1.6666666666666667,0.1,1
Government,Mexico,Paseo,high,1197.0,10.0,350.0,418950.0,50274.0,368676.0,311220.0,57456.0,,11, November ,2014,57456.0,3686760.0,737352.0,2949408.0,1843380.0,1106028.0,0.015584415584415584,0.07792207792207792,0.15584415584415584,4.0,1.6666666666666667,0.1,1
Midmarket,Mexico,Paseo,high,380.0,10.0,15.0,5700.0,684.0,5016.0,3800.0,1216.0,,12, December ,2013,1216.0,50160.0,10032.0,40128.0,25080.0,15048.0,0.024242424242424242,0.12121212121212122,0.24242424242424243,4.0,1.6666666666666667,0.1,1
Government,Mexico,Paseo,high,1233.0,10.0,20.0,24660.0,2959.2,21700.8,12330.0,9370.8,,12, December ,2014,9370.8,217008.0,43401.600000000006,173606.40000000002,108504.0,65102.399999999994,0.043181818181818175,0.21590909090909086,0.4318181818181818,4.0,1.6666666666666667,0.09999999999999999,0
Government,Mexico,Velo,high,1395.0,120.0,350.0,488250.0,58590.0,429660.0,362700.0,66960.0,,7, July ,2014,66960.0,4296600.0,859320.0,3437280.0,2148300.0,1288980.0,0.015584415584415584,0.07792207792207792,0.15584415584415584,4.0,1.6666666666666667,0.1,1
Government,United States of America,Velo,high,986.0,120.0,350.0,345100.0,41412.0,303688.0,256360.0,47328.0,,10, October ,2014,47328.0,3036880.0,607376.0,2429504.0,1518440.0,911064.0,0.015584415584415584,0.07792207792207792,0.15584415584415584,4.0,1.6666666666666667,0.1,1
Government,Mexico,Velo,high,905.0,120.0,20.0,18100.0,2172.0,15928.0,9050.0,6878.0,,10, October ,2014,6878.0,159280.0,31856.0,127424.0,79640.0,47784.0,0.04318181818181818,0.2159090909090909,0.4318181818181818,4.0,1.6666666666666667,0.1,0
Channel Partners,Canada,VTT,high,2109.0,250.0,12.0,25308.0,3036.96,22271.04,6327.0,15944.04,,5, May ,2014,15944.04,222710.40000000002,44542.08000000001,178168.32000000004,111355.20000000001,66813.12000000001,0.0715909090909091,0.3579545454545454,0.7159090909090909,4.0,1.6666666666666665,0.09999999999999999,0
Midmarket,France,VTT,high,3874.5,250.0,15.0,58117.5,6974.1,51143.4,38745.0,12398.4,,7, July ,2014,12398.4,511434.0,102286.8,409147.2,255717.0,153430.19999999998,0.024242424242424242,0.1212121212121212,0.2424242424242424,4.0,1.666666666666667,0.1,1
Government,Canada,VTT,high,623.0,250.0,350.0,218050.0,26166.0,191884.0,161980.0,29904.0,,9, September ,2013,29904.0,1918840.0,383768.0,1535072.0,959420.0,575652.0,0.015584415584415584,0.07792207792207792,0.15584415584415584,4.0,1.6666666666666667,0.1,1
Government,United States of America,VTT,high,986.0,250.0,350.0,345100.0,41412.0,303688.0,256360.0,47328.0,,10, October ,2014,47328.0,3036880.0,607376.0,2429504.0,1518440.0,911064.0,0.015584415584415584,0.07792207792207792,0.15584415584415584,4.0,1.6666666666666667,0.1,1
Enterprise,United States of America,VTT,high,2387.0,250.0,125.0,298375.0,35805.0,262570.0,286440.0,11106.1,,11, November ,2014,11106.1,2625700.0,525140.0,2100560.0,1312850.0,787710.0,0.004229767300148532,0.02114883650074266,0.04229767300148532,4.0,1.6666666666666667,0.1,1
Government,Mexico,VTT,high,1233.0,250.0,20.0,24660.0,2959.2,21700.8,12330.0,9370.8,,12, December ,2014,9370.8,217008.0,43401.600000000006,173606.40000000002,108504.0,65102.399999999994,0.043181818181818175,0.21590909090909086,0.4318181818181818,4.0,1.6666666666666667,0.09999999999999999,0
Government,United States of America,Amarilla,high,270.0,260.0,350.0,94500.0,11340.0,83160.0,70200.0,12960.0,,2, February ,2014,12960.0,831600.0,166320.0,665280.0,415800.0,249480.0,0.015584415584415584,0.07792207792207792,0.15584415584415584,4.0,1.6666666666666667,0.1,1
Government,France,Amarilla,high,3421.5,260.0,7.0,23950.5,2874.06,21076.44,17107.5,3968.94,,7, July ,2014,3968.94,210764.4,42152.880000000005,168611.52000000002,105382.2,63229.31999999999,0.01883116883116883,0.09415584415584415,0.18831168831168832,4.0,1.6666666666666667,0.09999999999999999,1
Government,Canada,Amarilla,high,2734.0,260.0,7.0,19138.0,2296.56,16841.44,13670.0,3171.44,,10, October ,2014,3171.44,168414.4,33682.88,134731.52,84207.2,50524.32,0.01883116883116883,0.09415584415584416,0.18831168831168832,4.0,1.6666666666666665,0.09999999999999999,1
Midmarket,United States of America,Amarilla,high,2548.0,260.0,15.0,38220.0,4586.4,33633.6,25480.0,8153.6,,11, November ,2013,8153.6,336336.0,67267.2,269068.8,168168.0,100900.8,0.024242424242424242,0.12121212121212123,0.24242424242424246,4.0,1.6666666666666665,0.09999999999999999,1
Government,France,Carretera,high,2521.5,3.0,20.0,50430.0,6051.6,44378.4,25215.0,19163.4,,1, January ,2014,19163.4,443784.0,88756.8,355027.2,221892.0,133135.19999999998,0.04318181818181818,0.2159090909090909,0.4318181818181818,4.0,1.666666666666667,0.1,0
Channel Partners,Mexico,Montana,high,2661.0,5.0,12.0,31932.0,3831.84,28100.16,7983.0,20117.16,,5, May ,2014,20117.16,281001.6,56200.32,224801.28,140500.8,84300.48,0.0715909090909091,0.35795454545454547,0.7159090909090909,4.0,1.6666666666666665,0.1,0
Government,Germany,Paseo,high,1531.0,10.0,20.0,30620.0,3674.4,26945.6,15310.0,11635.6,,12, December ,2014,11635.6,269456.0,53891.200000000004,215564.80000000002,134728.0,80836.8,0.04318181818181818,0.2159090909090909,0.4318181818181819,4.0,1.6666666666666665,0.09999999999999999,0
Government,France,VTT,high,1491.0,250.0,7.0,10437.0,1252.44,9184.56,7455.0,1729.56,,3, March ,2014,1729.56,91845.59999999999,18369.12,73476.48,45922.799999999996,27553.679999999997,0.018831168831168834,0.09415584415584416,0.18831168831168832,4.0,1.6666666666666667,0.1,1
Government,Germany,VTT,high,1531.0,250.0,20.0,30620.0,3674.4,26945.6,15310.0,11635.6,,12, December ,2014,11635.6,269456.0,53891.200000000004,215564.80000000002,134728.0,80836.8,0.04318181818181818,0.2159090909090909,0.4318181818181819,4.0,1.6666666666666665,0.09999999999999999,0
Channel Partners,Canada,Amarilla,high,2761.0,260.0,12.0,33132.0,3975.84,29156.16,8283.0,20873.16,,9, September ,2013,20873.16,291561.6,58312.32,233249.28,145780.8,87468.48,0.0715909090909091,0.35795454545454547,0.7159090909090909,4.0,1.6666666666666665,0.1,0
Midmarket,United States of America,Carretera,high,2567.0,3.0,15.0,38505.0,5005.65,33499.35,25670.0,7829.35,,6, June ,2014,7829.35,334993.5,66998.7,267994.8,167496.75,100498.05,0.023371647509578545,0.11685823754789273,0.23371647509578547,4.0,1.6666666666666665,0.09999999999999999,1
Midmarket,United States of America,VTT,high,2567.0,250.0,15.0,38505.0,5005.65,33499.35,25670.0,7829.35,,6, June ,2014,7829.35,334993.5,66998.7,267994.8,167496.75,100498.05,0.023371647509578545,0.11685823754789273,0.23371647509578547,4.0,1.6666666666666665,0.09999999999999999,1
Government,Canada,Carretera,high,923.0,3.0,350.0,323050.0,41996.5,281053.5,239980.0,41073.5,,3, March ,2014,41073.5,2810535.0,562107.0,2248428.0,1405267.5,843160.5,0.014614121510673235,0.07307060755336617,0.14614121510673234,4.0,1.6666666666666667,0.1,1
Government,France,Carretera,high,1790.0,3.0,350.0,626500.0,81445.0,545055.0,465400.0,79655.0,,3, March ,2014,79655.0,5450550.0,1090110.0,4360440.0,2725275.0,1635165.0,0.014614121510673235,0.07307060755336617,0.14614121510673234,4.0,1.6666666666666667,0.1,1
Government,Germany,Carretera,high,442.0,3.0,20.0,8840.0,1149.2,7690.8,4420.0,3270.8,,9, September ,2013,3270.8,76908.0,15381.6,61526.4,38454.0,23072.399999999998,0.04252873563218391,0.21264367816091956,0.4252873563218391,4.0,1.6666666666666667,0.1,0
Government,United States of America,Montana,high,982.5,5.0,350.0,343875.0,44703.75,299171.25,255450.0,43721.25,,1, January ,2014,43721.25,2991712.5,598342.5,2393370.0,1495856.25,897513.75,0.014614121510673235,0.07307060755336617,0.14614121510673234,4.0,1.6666666666666667,0.1,1
Government,United States of America,Montana,high,1298.0,5.0,7.0,9086.0,1181.18,7904.82,6490.0,1414.82,,2, February ,2014,1414.82,79048.2,15809.64,63238.56,39524.1,23714.46,0.017898193760262724,0.08949096880131363,0.17898193760262726,4.0,1.6666666666666667,0.1,1
Channel Partners,Mexico,Montana,high,604.0,5.0,12.0,7248.0,942.24,6305.76,1812.0,4493.76,,6, June ,2014,4493.76,63057.600000000006,12611.520000000002,50446.08000000001,31528.800000000003,18917.280000000002,0.07126436781609195,0.3563218390804597,0.7126436781609196,4.0,1.6666666666666665,0.09999999999999999,0
Government,Mexico,Montana,high,2255.0,5.0,20.0,45100.0,5863.0,39237.0,22550.0,16687.0,,7, July ,2014,16687.0,392370.0,78474.0,313896.0,196185.0,117711.0,0.04252873563218391,0.21264367816091953,0.42528735632183906,4.0,1.6666666666666667,0.1,0
Government,Canada,Montana,high,1249.0,5.0,20.0,24980.0,3247.4,21732.6,12490.0,9242.6,,10, October ,2014,9242.6,217326.0,43465.200000000004,173860.80000000002,108663.0,65197.799999999996,0.04252873563218391,0.21264367816091953,0.4252873563218391,4.0,1.6666666666666667,0.09999999999999999,0
Government,United States of America,Paseo,high,1438.5,10.0,7.0,10069.5,1309.04,8760.47,7192.5,1567.97,,1, January ,2014,1567.97,87604.7,17520.94,70083.76,43802.35,26281.41,0.01789824061951014,0.08949120309755071,0.17898240619510142,4.0,1.6666666666666665,0.09999999999999999,1
Small Business,Germany,Paseo,high,807.0,10.0,300.0,242100.0,31473.0,210627.0,201750.0,8877.0,,1, January ,2014,8877.0,2106270.0,421254.0,1685016.0,1053135.0,631881.0,0.00421455938697318,0.0210727969348659,0.0421455938697318,4.0,1.6666666666666667,0.1,1
Government,United States of America,Paseo,high,2641.0,10.0,20.0,52820.0,6866.6,45953.4,26410.0,19543.4,,2, February ,2014,19543.4,459534.0,91906.8,367627.2,229767.0,137860.19999999998,0.042528735632183914,0.21264367816091956,0.4252873563218391,4.0,1.666666666666667,0.1,0
Government,Germany,Paseo,high,2708.0,10.0,20.0,54160.0,7040.8,47119.2,27080.0,20039.2,,2, February ,2014,20039.2,471192.0,94238.40000000001,376953.60000000003,235596.0,141357.6,0.04252873563218391,0.21264367816091953,0.4252873563218391,4.0,1.6666666666666665,0.09999999999999999,0
Government,Canada,Paseo,high,2632.0,10.0,350.0,921200.0,119756.0,801444.0,684320.0,117124.0,,6, June ,2014,117124.0,8014440.0,1602888.0,6411552.0,4007220.0,2404332.0,0.014614121510673235,0.07307060755336617,0.14614121510673234,4.0,1.6666666666666667,0.1,1
Enterprise,Canada,Paseo,high,1583.0,10.0,125.0,197875.0,25723.75,172151.25,189960.0,11106.1,,6, June ,2014,11106.1,1721512.5,344302.5,1377210.0,860756.25,516453.75,0.006451361811198002,0.03225680905599001,0.06451361811198002,4.0,1.6666666666666667,0.1,1
Channel Partners,Mexico,Paseo,high,571.0,10.0,12.0,6852.0,890.76,5961.24,1713.0,4248.24,,7, July ,2014,4248.24,59612.399999999994,11922.48,47689.92,29806.199999999997,17883.719999999998,0.07126436781609195,0.3563218390804598,0.7126436781609196,4.0,1.6666666666666667,0.1,0
Government,France,Paseo,high,2696.0,10.0,7.0,18872.0,2453.36,16418.64,13480.0,2938.64,,8, August ,2014,2938.64,164186.4,32837.28,131349.12,82093.2,49255.92,0.017898193760262724,0.08949096880131363,0.17898193760262726,4.0,1.6666666666666667,0.1,1
Midmarket,Canada,Paseo,high,1565.0,10.0,15.0,23475.0,3051.75,20423.25,15650.0,4773.25,,10, October ,2014,4773.25,204232.5,40846.5,163386.0,102116.25,61269.75,0.023371647509578545,0.11685823754789272,0.23371647509578544,4.0,1.6666666666666667,0.1,1
Government,Canada,Paseo,high,1249.0,10.0,20.0,24980.0,3247.4,21732.6,12490.0,9242.6,,10, October ,2014,9242.6,217326.0,43465.200000000004,173860.80000000002,108663.0,65197.799999999996,0.04252873563218391,0.21264367816091953,0.4252873563218391,4.0,1.6666666666666667,0.09999999999999999,0
Government,Germany,Paseo,high,357.0,10.0,350.0,124950.0,16243.5,108706.5,92820.0,15886.5,,11, November ,2014,15886.5,1087065.0,217413.0,869652.0,543532.5,326119.5,0.014614121510673235,0.07307060755336617,0.14614121510673234,4.0,1.6666666666666667,0.1,1
Channel Partners,Germany,Paseo,high,1013.0,10.0,12.0,12156.0,1580.28,10575.72,3039.0,7536.72,,12, December ,2014,7536.72,105757.2,21151.440000000002,84605.76000000001,52878.6,31727.159999999996,0.07126436781609195,0.3563218390804597,0.7126436781609196,4.0,1.6666666666666667,0.09999999999999999,0
Midmarket,France,Velo,high,3997.5,120.0,15.0,59962.5,7795.13,52167.38,39975.0,12192.38,,1, January ,2014,12192.38,521673.8,104334.76000000001,417339.04000000004,260836.9,156502.13999999998,0.02337165485404864,0.11685827427024319,0.2337165485404864,4.0,1.6666666666666667,0.09999999999999999,1
Government,Canada,Velo,high,2632.0,120.0,350.0,921200.0,119756.0,801444.0,684320.0,117124.0,,6, June ,2014,117124.0,8014440.0,1602888.0,6411552.0,4007220.0,2404332.0,0.014614121510673235,0.07307060755336617,0.14614121510673234,4.0,1.6666666666666667,0.1,1
Government,France,Velo,high,1190.0,120.0,7.0,8330.0,1082.9,7247.1,5950.0,1297.1,,6, June ,2014,1297.1,72471.0,14494.2,57976.8,36235.5,21741.3,0.017898193760262724,0.08949096880131362,0.17898193760262723,4.0,1.6666666666666667,0.1,1
Channel Partners,Mexico,Velo,high,604.0,120.0,12.0,7248.0,942.24,6305.76,1812.0,4493.76,,6, June ,2014,4493.76,63057.600000000006,12611.520000000002,50446.08000000001,31528.800000000003,18917.280000000002,0.07126436781609195,0.3563218390804597,0.7126436781609196,4.0,1.6666666666666665,0.09999999999999999,0
Midmarket,Germany,Velo,high,660.0,120.0,15.0,9900.0,1287.0,8613.0,6600.0,2013.0,,9, September ,2013,2013.0,86130.0,17226.0,68904.0,43065.0,25839.0,0.023371647509578545,0.11685823754789272,0.23371647509578544,4.0,1.6666666666666667,0.1,1
Channel Partners,Mexico,Velo,high,410.0,120.0,12.0,4920.0,639.6,4280.4,1230.0,3050.4,,10, October ,2014,3050.4,42804.0,8560.800000000001,34243.200000000004,21402.0,12841.199999999999,0.07126436781609195,0.3563218390804597,0.7126436781609197,4.0,1.6666666666666667,0.09999999999999999,0
Small Business,Mexico,Velo,high,2605.0,120.0,300.0,781500.0,101595.0,679905.0,651250.0,28655.0,,11, November ,2013,28655.0,6799050.0,1359810.0,5439240.0,3399525.0,2039715.0,0.00421455938697318,0.0210727969348659,0.0421455938697318,4.0,1.6666666666666667,0.1,1
Channel Partners,Germany,Velo,high,1013.0,120.0,12.0,12156.0,1580.28,10575.72,3039.0,7536.72,,12, December ,2014,7536.72,105757.2,21151.440000000002,84605.76000000001,52878.6,31727.159999999996,0.07126436781609195,0.3563218390804597,0.7126436781609196,4.0,1.6666666666666667,0.09999999999999999,0
Enterprise,Canada,VTT,high,1583.0,250.0,125.0,197875.0,25723.75,172151.25,189960.0,11106.1,,6, June ,2014,11106.1,1721512.5,344302.5,1377210.0,860756.25,516453.75,0.006451361811198002,0.03225680905599001,0.06451361811198002,4.0,1.6666666666666667,0.1,1
Midmarket,Canada,VTT,high,1565.0,250.0,15.0,23475.0,3051.75,20423.25,15650.0,4773.25,,10, October ,2014,4773.25,204232.5,40846.5,163386.0,102116.25,61269.75,0.023371647509578545,0.11685823754789272,0.23371647509578544,4.0,1.6666666666666667,0.1,1
Enterprise,Canada,Amarilla,high,1659.0,260.0,125.0,207375.0,26958.75,180416.25,199080.0,11106.1,,1, January ,2014,11106.1,1804162.5,360832.5,1443330.0,902081.25,541248.75,0.006155820221293814,0.03077910110646907,0.06155820221293814,4.0,1.6666666666666667,0.1,1
Government,France,Amarilla,high,1190.0,260.0,7.0,8330.0,1082.9,7247.1,5950.0,1297.1,,6, June ,2014,1297.1,72471.0,14494.2,57976.8,36235.5,21741.3,0.017898193760262724,0.08949096880131362,0.17898193760262723,4.0,1.6666666666666667,0.1,1
Channel Partners,Mexico,Amarilla,high,410.0,260.0,12.0,4920.0,639.6,4280.4,1230.0,3050.4,,10, October ,2014,3050.4,42804.0,8560.800000000001,34243.200000000004,21402.0,12841.199999999999,0.07126436781609195,0.3563218390804597,0.7126436781609197,4.0,1.6666666666666667,0.09999999999999999,0
Channel Partners,Germany,Amarilla,high,1770.0,260.0,12.0,21240.0,2761.2,18478.8,5310.0,13168.8,,12, December ,2013,13168.8,184788.0,36957.6,147830.4,92394.0,55436.4,0.07126436781609195,0.3563218390804598,0.7126436781609196,4.0,1.6666666666666665,0.09999999999999999,0
Government,Mexico,Carretera,high,2579.0,3.0,20.0,51580.0,7221.2,44358.8,25790.0,18568.8,,4, April ,2014,18568.8,443588.0,88717.6,354870.4,221794.0,133076.4,0.04186046511627907,0.20930232558139533,0.41860465116279066,4.0,1.6666666666666667,0.1,0
Government,United States of America,Carretera,high,1743.0,3.0,20.0,34860.0,4880.4,29979.6,17430.0,12549.6,,5, May ,2014,12549.6,299796.0,59959.200000000004,239836.80000000002,149898.0,89938.8,0.04186046511627907,0.20930232558139533,0.4186046511627907,4.0,1.6666666666666665,0.09999999999999999,0
Government,United States of America,Carretera,high,2996.0,3.0,7.0,20972.0,2936.08,18035.92,14980.0,3055.92,,10, October ,2013,3055.92,180359.19999999998,36071.84,144287.36,90179.59999999999,54107.759999999995,0.016943521594684388,0.08471760797342194,0.16943521594684388,4.0,1.6666666666666667,0.1,1
Government,Germany,Carretera,high,280.0,3.0,7.0,1960.0,274.4,1685.6,1400.0,285.6,,12, December ,2014,285.6,16856.0,3371.2000000000003,13484.800000000001,8428.0,5056.8,0.016943521594684388,0.08471760797342193,0.16943521594684388,4.0,1.6666666666666665,0.09999999999999999,1
Government,France,Montana,high,293.0,5.0,7.0,2051.0,287.14,1763.86,1465.0,298.86,,2, February ,2014,298.86,17638.6,3527.72,14110.88,8819.3,5291.579999999999,0.016943521594684388,0.08471760797342194,0.16943521594684388,4.0,1.6666666666666667,0.1,1
Government,United States of America,Montana,high,2996.0,5.0,7.0,20972.0,2936.08,18035.92,14980.0,3055.92,,10, October ,2013,3055.92,180359.19999999998,36071.84,144287.36,90179.59999999999,54107.759999999995,0.016943521594684388,0.08471760797342194,0.16943521594684388,4.0,1.6666666666666667,0.1,1
Midmarket,Germany,Paseo,high,278.0,10.0,15.0,4170.0,583.8,3586.2,2780.0,806.2,,2, February ,2014,806.2,35862.0,7172.400000000001,28689.600000000002,17931.0,10758.6,0.02248062015503876,0.11240310077519379,0.2248062015503876,4.0,1.6666666666666665,0.09999999999999999,1
Government,Canada,Paseo,high,2428.0,10.0,20.0,48560.0,6798.4,41761.6,24280.0,17481.6,,3, March ,2014,17481.6,417616.0,83523.20000000001,334092.80000000005,208808.0,125284.79999999999,0.04186046511627907,0.2093023255813953,0.41860465116279066,4.0,1.6666666666666667,0.09999999999999999,0
Midmarket,United States of America,Paseo,high,1767.0,10.0,15.0,26505.0,3710.7,22794.3,17670.0,5124.3,,9, September ,2014,5124.3,227943.0,45588.600000000006,182354.40000000002,113971.5,68382.9,0.02248062015503876,0.11240310077519379,0.2248062015503876,4.0,1.6666666666666667,0.09999999999999999,1
Channel Partners,France,Paseo,high,1393.0,10.0,12.0,16716.0,2340.24,14375.76,4179.0,10196.76,,10, October ,2014,10196.76,143757.6,28751.520000000004,115006.08000000002,71878.8,43127.28,0.07093023255813953,0.35465116279069764,0.7093023255813954,4.0,1.6666666666666667,0.09999999999999999,0
Government,Germany,VTT,high,280.0,250.0,7.0,1960.0,274.4,1685.6,1400.0,285.6,,12, December ,2014,285.6,16856.0,3371.2000000000003,13484.800000000001,8428.0,5056.8,0.016943521594684388,0.08471760797342193,0.16943521594684388,4.0,1.6666666666666665,0.09999999999999999,1
Channel Partners,France,Amarilla,high,1393.0,260.0,12.0,16716.0,2340.24,14375.76,4179.0,10196.76,,10, October ,2014,10196.76,143757.6,28751.520000000004,115006.08000000002,71878.8,43127.28,0.07093023255813953,0.35465116279069764,0.7093023255813954,4.0,1.6666666666666667,0.09999999999999999,0
Channel Partners,United States of America,Amarilla,high,2015.0,260.0,12.0,24180.0,3385.2,20794.8,6045.0,14749.8,,12, December ,2013,14749.8,207948.0,41589.600000000006,166358.40000000002,103974.0,62384.399999999994,0.07093023255813953,0.3546511627906976,0.7093023255813954,4.0,1.6666666666666667,0.09999999999999999,0
